"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-03-31,62093,"11385","NY","New York","Queens","New York",121,545300,0.00571744743637034,0.0188714499252616,0.0971830985915493,0.0491453041013838,0.0137272151693215,"2016-03","2016-Q1",545300,0,"2016-03"
2016-03-31,76971,"44060","OH","Cleveland","Lake","Mentor",122,153800,0.00130208333333333,0.00130208333333333,0.0192180251822399,0.00935992080650272,-0.0116377845190057,"2006-06","2006-Q2",173200,-0.112009237875289,"2002-06"
2016-03-31,74156,"37075","TN","Nashville","Sumner","Hendersonville",123,235500,0.00469283276450512,0.018598615916955,0.0928074245939675,0.0468648712925839,0.025543253970419,"2016-03","2016-Q1",235500,0,"2016-03"
2016-03-31,76511,"43081","OH","Columbus","Franklin","Westerville",124,174000,0.00636205899363794,0.0199296600234467,0.0545454545454545,0.0301289628183989,0.00150666318328674,"2016-03","2016-Q1",174000,0,"2016-03"
2016-03-31,94870,"85281","AZ","Phoenix","Maricopa","Tempe",125,213300,0.00329256820319849,0.0123398196487897,0.0843924758515506,0.106324325720518,-0.0111048493350812,"2006-08","2006-Q3",242700,-0.121137206427689,"2005-09"
2016-03-31,97740,"94533","CA","Vallejo","Solano","Fairfield",126,292300,0.00793103448275862,0.0227431770468859,0.0774050866199779,0.12850835781908,-0.0375062117869426,"2006-04","2006-Q2",429300,-0.319124155602143,"2004-01"
2016-03-31,62022,"11211","NY","New York","Kings","New York",127,988400,0.00600508905852417,0.0231884057971014,0.0762195121951219,0.13864750963813,,"2016-03","2016-Q1",988400,0,"2016-03"
2016-03-31,91926,"77433","TX","Houston","Harris","Cypress",128,230800,-0.00302375809935205,0.010507880910683,0.0433996383363472,0.0620613087315822,0.0359015799697078,"2016-02","2016-Q1",231500,-0.00302375809935205,"2016-02"
2016-03-31,87019,"65807","MO","Springfield","Greene","Springfield",129,105500,0.00380589914367269,0.0115052732502397,0.0292682926829268,0.00815800497500718,-0.0047997329705125,"2007-05","2007-Q2",118400,-0.108952702702703,"2005-08"
2016-03-31,61169,"08753","NJ","New York","Ocean","Toms River",130,249800,0.00200561572402728,0.0064464141821112,0.016273393002441,-0.00941582167388377,-0.0265705792585613,"2006-06","2006-Q2",329500,-0.241881638846737,"2004-02"
2016-03-31,94940,"85364","AZ","Yuma","Yuma","Yuma",131,114500,-0.0052128583840139,-0.0112262521588946,0.0241502683363149,0.00897004664106982,-0.0389210087575816,"2006-08","2006-Q3",174700,-0.344590726960504,"2004-12"
2016-03-31,84622,"60620","IL","Chicago","Cook","Chicago",132,121200,0.00664451827242525,0.017632241813602,0.0821428571428571,-0.00423605980338315,-0.0234125466445966,"2007-12","2007-Q4",165300,-0.266787658802178,"2004-01"
2016-03-31,84635,"60634","IL","Chicago","Cook","Chicago",133,236000,0.00127280441238863,0.00511073253833049,0.0535714285714286,0.0359460603342339,-0.0344810559748755,"2007-02","2007-Q1",342100,-0.310143232972815,"2002-09"
2016-03-31,96987,"92677","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Niguel",134,771800,0.00207738249805245,0.0125951193912359,0.043113934315448,0.0570234703566193,-0.00942972223871708,"2006-03","2006-Q1",848500,-0.0903948143783147,"2005-05"
2016-03-31,97023,"92804","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",135,495400,0.0122599100939926,0.039010067114094,0.090708938793483,0.0757336779700644,-0.0169232580179197,"2006-09","2006-Q3",594400,-0.166554508748318,"2005-01"
2016-03-31,98432,"95823","CA","Sacramento","Sacramento","Sacramento",136,218400,0.0125173852573018,0.0419847328244275,0.151898734177215,0.136278175724236,-0.0378390877183362,"2005-12","2005-Q4",324300,-0.326549491211841,"2004-02"
2016-03-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",137,588100,0.000510377679482817,-0.000339962604113548,-0.00909856781802864,0.0497230118655256,-0.00857625781703808,"2006-04","2006-Q2",643600,-0.0862336855189559,"2005-09"
2016-03-31,69672,"28027","NC","Charlotte","Cabarrus","Concord",138,185400,0.0048780487804878,0.0170049369171695,0.0735379270411118,0.0383498459886018,0.0164427374923934,"2016-03","2016-Q1",185400,0,"2016-03"
2016-03-31,60499,"06902","CT","Stamford","Fairfield","Stamford",139,367700,-0.0035230352303523,-0.00942887931034483,-0.000271886895051658,0.00413009655102359,-0.0225076313107127,"2006-12","2006-Q4",463800,-0.207201379905132,"2004-04"
2016-03-31,90780,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",140,130700,0.00771010023130301,0.0315706393054459,0.174303683737646,0.0921842724270554,0.02410346672856,"2016-03","2016-Q1",130700,0,"2016-03"
2016-03-31,69340,"27410","NC","Greensboro","Guilford","Greensboro",141,193300,0.00155440414507772,0.00677083333333333,0.0222104706504495,0.0205576040482445,0.00794083428150372,"2016-03","2016-Q1",193300,0,"2016-03"
2016-03-31,76534,"43123","OH","Columbus","Franklin","Grove City",142,146100,0.00550584996558844,0.0145833333333333,0.058695652173913,0.0298809521834076,-0.000953231088643647,"2005-02","2005-Q1",148900,-0.0188045668233714,"2004-10"
2016-03-31,96651,"92109","CA","San Diego","San Diego","San Diego",143,822800,0.0119296519493297,0.0352289884247609,0.10919385279051,0.0696883906325916,0.0142556688187612,"2016-03","2016-Q1",822800,0,"2016-03"
2016-03-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",144,886100,0.00865110984632897,0.0271241451257679,0.0745816153286442,0.095301872812882,0.00978303684476223,"2016-03","2016-Q1",886100,0,"2016-03"
2016-03-31,84285,"60016","IL","Chicago","Cook","Des Plaines",145,187700,-0.00106439595529537,-0.00212652844231792,0.0223311546840959,0.0144584722993299,-0.0363097537116541,"2006-05","2006-Q2",273600,-0.313961988304094,"2001-09"
2016-03-31,66135,"20011","DC","Washington","District of Columbia","Washington",146,512200,0.000195274360476469,0.00589159465828751,0.057172342621259,0.114184889148661,0.0303587448162734,"2016-03","2016-Q1",512200,0,"2016-03"
2016-03-31,96546,"91911","CA","San Diego","San Diego","Chula Vista",147,413600,0.000725864989112025,0.0117416829745597,0.0602409638554217,0.0932827854360303,-0.017805420315122,"2006-04","2006-Q2",496100,-0.16629711751663,"2004-07"
2016-03-31,84629,"60628","IL","Chicago","Cook","Chicago",148,88300,-0.00786516853932584,-0.0111982082866741,-0.0556149732620321,-0.0331282246234804,-0.0419191914568388,"2008-02","2008-Q1",142900,-0.382085374387684,"2001-01"
2016-03-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",149,167600,0.00539892021595681,0.0145278450363196,0.0422885572139304,0.0235310881960971,-0.000476078014905679,"2007-03","2007-Q1",169700,-0.0123747790218032,"2005-08"
2016-03-31,77094,"44256","OH","Cleveland","Medina","Medina",150,196400,0.00204081632653061,0.00614754098360656,0.0408055113937467,0.0254599872351502,0.00174784640753911,"2016-03","2016-Q1",196400,0,"2016-03"
2016-03-31,72737,"33647","FL","Tampa","Hillsborough","Tampa",151,248400,0.00404203718674212,0.0180327868852459,0.0597269624573379,0.0542902244595604,-0.0238136973440245,"2006-06","2006-Q2",321600,-0.227611940298507,"2005-06"
2016-03-31,62046,"11236","NY","New York","Kings","New York",152,380100,0.000263157894736842,0.0100983258038799,0.080443433769187,0.0137570870055204,-0.002670176574189,"2007-12","2007-Q4",454100,-0.162959700506496,"2006-01"
2016-03-31,95813,"89117","NV","Las Vegas","Clark","Las Vegas",153,259700,0.004642166344294,0.014453125,0.0816326530612245,0.103239011527717,-0.0340449268792817,"2006-04","2006-Q2",368800,-0.295824295010846,"2004-03"
2016-03-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",154,148300,0.00542372881355932,0.0171467764060357,0.0769789397240378,0.114619860277506,-0.05227558621343,"2006-09","2006-Q3",261900,-0.433753340969836,"2003-11"
2016-03-31,96825,"92345","CA","Riverside","San Bernardino","Hesperia",155,198300,0.0107033639143731,0.0338894681960375,0.104120267260579,0.123254671904973,-0.0441878947249507,"2006-07","2006-Q3",321700,-0.383587193036991,"2004-08"
2016-03-31,78823,"47906","IN","Lafayette-West Lafayette, IN","Tippecanoe","West Lafayette",156,166600,0.00482509047044632,0.00908540278619019,0.00847457627118644,0.0111690234255817,0.00724316703259897,"2009-07","2009-Q3",182100,-0.085118066996156,"2008-10"
2016-03-31,58660,"02148","MA","Boston","Middlesex","Malden",157,352200,0.00513698630136986,0.0146931719965428,0.0544910179640719,0.0606329237384489,0.00403472972169916,"2016-03","2016-Q1",352200,0,"2016-03"
2016-03-31,97743,"94536","CA","San Francisco","Alameda","Fremont",158,860500,0.00513958649690457,0.0253813155386082,0.167412834079501,0.118569941057546,0.0240625954491767,"2016-03","2016-Q1",860500,0,"2016-03"
2016-03-31,76539,"43130","OH","Columbus","Fairfield","Lancaster",159,120900,0.00498753117206983,0.0151133501259446,0.0315699658703072,0.0105843689902043,-0.00172057788099123,"2007-08","2007-Q3",127500,-0.0517647058823529,"2005-07"
2016-03-31,72901,"33908","FL","Fort Myers","Lee","Fort Myers",160,230300,0.00787746170678337,0.0285841893702546,0.0786885245901639,0.0714403443000184,-0.0346273192358528,"2006-06","2006-Q2",330900,-0.304019341190692,"2004-12"
2016-03-31,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",161,167800,0.00479041916167665,0.0175864160097029,0.10177281680893,0.0533471778715351,0.0194491935176113,"2016-03","2016-Q1",167800,0,"2016-03"
2016-03-31,60518,"07002","NJ","New York","Hudson","Bayonne",162,283300,0.00176803394625177,0.00675195451314854,0.0186983099604459,-0.00084501212198651,-0.0367356705716669,"2006-11","2006-Q4",434300,-0.347685931383836,"2003-11"
2016-03-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",163,149100,-0.00267558528428094,-0.00467289719626168,0.0184426229508197,-0.00824288282426544,-0.0217123432702353,"2006-05","2006-Q2",186500,-0.200536193029491,"2004-10"
2016-03-31,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",164,106200,-0.0018796992481203,-0.0028169014084507,-0.00375234521575985,-0.018005714747774,0.00503298231524552,"2010-06","2010-Q2",118000,-0.1,"2006-11"
2016-03-31,91941,"77450","TX","Houston","Fort Bend","Cinco Ranch",165,250700,-0.00278440731901352,-0.00318091451292247,0.0325370675453048,0.0599294264343473,0.0418377777580701,"2015-11","2015-Q4",251900,-0.00476379515680826,"2015-09"
2016-03-31,96882,"92503","CA","Riverside","Riverside","Riverside",166,320700,0.00659133709981168,0.0213375796178344,0.0949129395698191,0.101586127497764,-0.0264519084747273,"2006-07","2006-Q3",426000,-0.247183098591549,"2004-09"
2016-03-31,96083,"90201","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Bell",167,379100,0.00557029177718833,0.0298831839174137,0.101394538059268,0.0972093672587066,-0.0129547609985061,"2007-02","2007-Q1",470600,-0.19443263918402,"2005-06"
2016-03-31,86717,"65203","MO","Columbia","Boone","Columbia",168,191900,-0.00104112441436752,-0.00363447559709242,0.0389821331889551,0.00921222335186611,0.00377713986155781,"2014-02","2014-Q1",197600,-0.0288461538461538,"2013-04"
2016-03-31,67010,"21740","MD","Hagerstown","Washington","Hagerstown",169,144500,-0.00138217000691085,0.00138600138600139,0.00486787204450626,0.000415742937477592,-0.0342271318081396,"2006-06","2006-Q2",206400,-0.299903100775194,"2004-06"
2016-03-31,99142,"97229","OR","Portland","Washington","Cedar Mill",170,503800,0.00639232920495406,0.0235676554246241,0.116083296411165,0.0728237634310864,0.0205672650805444,"2016-03","2016-Q1",503800,0,"2016-03"
2016-03-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",171,382200,0.00341296928327645,0.0121822033898305,0.0502885408079143,0.0807646646881737,-0.0140067736208167,"2006-06","2006-Q2",447500,-0.145921787709497,"2005-05"
2016-03-31,96667,"92126","CA","San Diego","San Diego","San Diego",172,505400,-0.00118577075098814,0.00517104216388226,0.0520399666944213,0.0706802259844059,0.000994736058194112,"2005-10","2005-Q4",506700,-0.00256562068284981,"2005-08"
2016-03-31,84628,"60626","IL","Chicago","Cook","Chicago",173,149800,0.00604432505036938,0.0169721656483367,0.0792507204610951,-0.0144395785526987,-0.0351740756015432,"2006-12","2006-Q4",219200,-0.316605839416058,"2001-08"
2016-03-31,69336,"27406","NC","Greensboro","Guilford","Greensboro",174,98700,0.00101419878296146,0.00611620795107034,0.0313479623824451,0.0104515917195798,-0.00559874120343229,"2007-11","2007-Q4",107900,-0.0852641334569045,"2004-04"
2016-03-31,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",175,396300,0.00329113924050633,0.0166752180605439,0.112264945270839,0.0736392158242178,0.0324002033294128,"2016-03","2016-Q1",396300,0,"2016-03"
2016-03-31,69450,"27610","NC","Raleigh","Wake","Raleigh",176,135600,0.00147710487444609,0.00892857142857143,0.0503485670023238,0.0225387565278974,0.00602061271782017,"2016-03","2016-Q1",135600,0,"2016-03"
2016-03-31,99563,"98103","WA","Seattle","King","Seattle",177,634300,0.0143930913161682,0.0352537946792884,0.182513049962714,0.0967612872830017,0.0335535591900056,"2016-03","2016-Q1",634300,0,"2016-03"
2016-03-31,96125,"90280","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","South Gate",178,373700,0.00484001075557946,0.0196452933151432,0.101709905660377,0.0902509160890079,-0.0159083511265966,"2007-04","2007-Q2",474900,-0.213097494209307,"2005-05"
2016-03-31,61797,"10457","NY","New York","Bronx","New York",179,331100,0.00242204056917953,0.0076080340839927,0.0507775309425579,0.0113715285925529,0.00192293008993216,"2007-03","2007-Q1",367900,-0.100027181299266,"2006-06"
2016-03-31,70698,"29732","SC","Charlotte","York","Rock Hill",180,161700,0.000618811881188119,0.00936329588014981,0.0541069100391134,0.0292393855300683,0.0140084923639243,"2016-03","2016-Q1",161700,0,"2016-03"
2016-03-31,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",181,268100,-0.000372856077554064,0.00374391613627855,0.0232824427480916,0.0146468398791597,-0.00765011296241347,"2007-08","2007-Q3",292500,-0.0834188034188034,"2005-08"
2016-03-31,70842,"30062","GA","Atlanta","Cobb","Marietta",182,283800,0.00566973777462792,0.0175690211545357,0.0593505039193729,0.0517699523908723,0.0164816310323523,"2016-03","2016-Q1",283800,0,"2016-03"
2016-03-31,91744,"77095","TX","Houston","Harris","Cypress",183,202800,0.00495540138751239,0.0119760479041916,0.0551508844953174,0.0497347017819163,0.02443690993714,"2016-03","2016-Q1",202800,0,"2016-03"
2016-03-31,96934,"92592","CA","Riverside","Riverside","Temecula",184,417700,0.00264042246759482,0.0113801452784504,0.0395719263315082,0.079908542537632,-0.0183915597566476,"2006-05","2006-Q2",505200,-0.17319873317498,"2004-06"
2016-03-31,78042,"46227","IN","Indianapolis","Marion","Indianapolis",185,115600,0.000865800865800866,0.0087260034904014,0.0266429840142096,0.0217675268810218,-0.00770788679623113,"2006-11","2006-Q4",125700,-0.0803500397772474,
2016-03-31,78085,"46307","IN","Chicago","Lake","Crown Point",186,187900,-0.00739566825145272,-0.0172594142259414,-0.00159404888416578,0.0164260299249988,0.00616457597840769,"2014-03","2014-Q1",197800,-0.0500505561172902,"2013-04"
2016-03-31,95985,"90004","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",187,1224500,0.00665899375205524,0.0182952182952183,0.0509827482619518,0.101603683918779,0.0240594026309673,"2016-03","2016-Q1",1224500,0,"2016-03"
2016-03-31,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",188,166100,-0.00419664268585132,-0.000601684717208183,0.0667951188182402,0.0941950215706959,-0.0239661552303135,"2007-09","2007-Q3",244800,-0.321486928104575,"2005-04"
2016-03-31,96208,"90706","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Bellflower",189,433100,0.00440630797773655,0.0161895823557015,0.0463880164290892,0.0574878247455664,-0.0180631766578673,"2006-08","2006-Q3",537900,-0.194831753113962,"2005-02"
2016-03-31,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",190,324400,0.00216249613839975,0.0178851584562284,0.0549593495934959,0.0689784357185723,0.0151907785985133,"2016-03","2016-Q1",324400,0,"2016-03"
2016-03-31,71895,"32244","FL","Jacksonville","Duval","Jacksonville",191,121300,0.00580431177446103,0.0167644593461861,0.099728014505893,0.050092215784652,-0.0252193393815957,"2006-11","2006-Q4",165800,-0.268395657418577,"2004-09"
2016-03-31,91325,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",192,219400,0.00365965233302836,0.0157407407407407,0.114837398373984,0.0741928386465383,0.0251765449087329,"2016-03","2016-Q1",219400,0,"2016-03"
2016-03-31,84647,"60649","IL","Chicago","Cook","Chicago",193,108400,0.000923361034164358,0.0159325210871603,-0.0750853242320819,-0.031632566156907,-0.0425823111078065,"2007-08","2007-Q3",173800,-0.376294591484465,"2002-01"
2016-03-31,72247,"32822","FL","Orlando","Orange","Orlando",194,115400,-0.000865800865800866,0.00522648083623693,0.102196752626552,0.0947172203820268,-0.0432154900835687,"2006-12","2006-Q4",194400,-0.406378600823045,"2004-08"
2016-03-31,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",195,165600,0.000604229607250755,-0.00540540540540541,0.0079123554473524,-0.00534790028266263,-0.00505008746034163,"2007-10","2007-Q4",201900,-0.179791976225854,"2005-12"
2016-03-31,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",196,147300,0.00204081632653061,0.0089041095890411,0.0322354590049054,0.0310770838606358,0.0186902110787448,"2016-03","2016-Q1",147300,0,"2016-03"
2016-03-31,95043,"85705","AZ","Tucson","Pima","Tucson",197,113200,0.00265721877767936,0.00622222222222222,0.068932955618508,0.0218579869666786,-0.0362747164592555,"2006-05","2006-Q2",166000,-0.318072289156626,"2004-08"
2016-03-31,96643,"92101","CA","San Diego","San Diego","San Diego",198,514400,-0.00483652544012382,-0.00174655540461867,0.024497112129058,0.0557441268794205,-0.00771085210711719,"2006-01","2006-Q1",559500,-0.0806076854334227,"2004-10"
2016-03-31,96817,"92336","CA","Riverside","San Bernardino","Fontana",199,398400,0.00479192938209332,0.0121951219512195,0.0391236306729265,0.0837383034834824,-0.0211394601693616,"2006-06","2006-Q2",499200,-0.201923076923077,"2004-10"
